Price,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT
Date,,,,,
2023-05-12,92.2314682006836,93.09832493187727,92.21378027694257,92.92141870030639,14198500
2023-05-15,91.27616882324219,91.52384025695414,91.2142509648142,91.4530750620249,20085300
2023-05-16,91.00193786621094,91.01963253580803,90.32084155458372,90.57736027542853,29251700
2023-05-17,90.7365951538086,91.24963268932699,90.5331469074684,91.17886749507473,21340900
2023-05-18,90.06433868408203,90.4535405012438,90.0024208266736,90.40046323165062,25536600
2023-05-19,89.4274673461914,90.09972320421878,89.27709636763832,89.56899773674053,29038000
2023-05-22,89.10903930664062,89.96704882357561,89.04712144194124,89.560159034331,20131100
2023-05-23,89.36557006835938,89.56017102591079,88.70216139409337,88.83484447865497,21749500
2023-05-24,88.92327117919922,89.65744484674438,88.92327117919922,89.58667965621328,18473400
2023-05-25,88.70213317871094,89.16210015907404,88.4809970242971,89.0736402984766,22492800
2023-05-26,89.41861724853516,89.48938244162458,88.45446679971755,88.56061458935172,17030300
2023-05-30,90.31200408935547,90.43583979591173,89.56014251425243,89.6928255565741,23125200
2023-05-31,91.0992660522461,91.26733172191568,90.1085802062978,90.21472126205444,23787000
2023-06-01,91.45664978027344,91.90896153123587,91.02206619236522,91.59854951592604,21040400
2023-06-02,90.45446014404297,91.41230880203703,90.41011943383347,91.3502263945638,19136500
2023-06-05,90.28599548339844,90.85360825619765,89.76272344087785,89.8868883120228,14433200
2023-06-06,90.81810760498047,90.88019002414191,89.92234118581437,90.32144148521274,14332100
2023-06-07,89.47002410888672,90.84471497115199,89.38133590375135,90.61412022461899,25251100
2023-06-08,90.51657104492188,90.58752432336212,89.3990873586348,89.46116978565075,23845100
2023-06-09,90.39241027832031,90.7028224274365,89.87800913608358,90.10860391820303,22147400
2023-06-12,90.65847778320312,90.72943106178533,89.6828938853674,90.67621271961013,19010300
2023-06-13,89.76271057128906,90.75603616451016,89.54985750362633,90.56091803312057,25910800
2023-06-14,90.48108673095703,90.72055233376174,89.98442735695686,90.13519798599599,29094200
2023-06-15,91.35025787353516,91.90899973333468,90.9954982372357,91.3768636621241,25732000
2023-06-16,90.99549865722656,91.19948764814538,90.48996837227163,90.85359886193818,16759100
2023-06-20,91.62518310546875,91.93560198147794,91.44780669044336,91.44780669044336,17162900
2023-06-21,91.8469009399414,91.92672505796308,90.76488728692709,91.18172927782369,19720100
2023-06-22,90.73827362060547,91.57195752997619,90.64071457731845,91.172857273966,23630700
2023-06-23,91.64290618896484,92.19277702371939,91.33249414249453,92.08635390291535,22901900
2023-06-26,91.74047088623047,92.05975380128734,91.49214123373635,91.9001123437589,12894900
2023-06-27,91.50103759765625,92.19281523550883,91.13741384007027,91.87353220781104,18105700
2023-06-28,91.89125061035156,92.09523280236104,91.19947314792603,91.71387420282366,23826800
2023-06-29,90.2327651977539,90.76490125605099,89.97556463684029,90.61413061338762,41091600
2023-06-30,91.29705810546875,91.40348127359016,90.34807984634345,90.51658545136172,32024900
2023-07-03,90.77944946289062,91.82882031073981,90.76165972142967,91.45531037284213,16011800
2023-07-05,89.9168472290039,90.70832125402465,89.58780479761337,90.61049801184909,28170300
2023-07-06,88.64515686035156,89.26766226854501,88.45840523789353,89.10758848003812,41375700
2023-07-07,88.1115951538086,88.57402685393444,88.03155485323221,88.20052354404802,28996500
2023-07-10,88.2271728515625,88.5117476791831,87.90702532238944,87.91592019397733,24665200
2023-07-11,88.68072509765625,88.9030494157772,88.2983269990962,88.54732914982372,20485500
2023-07-12,89.66783142089844,89.9257284032766,88.72517184759933,89.0186415294226,31928000
2023-07-13,90.61051940917969,90.68166483570803,89.84572303600311,90.09472524405105,32441500
2023-07-14,90.07694244384766,90.65498716204088,90.03247485598614,90.45934063113229,18569000
2023-07-17,90.12137603759766,90.25477197610621,89.74787283761312,90.02355958647728,18822000
2023-07-18,90.53048706054688,90.77059439717522,90.3259456528401,90.53048706054688,15407400
2023-07-19,91.55314636230469,91.57983097821693,90.46820944985093,90.70831671466627,27192500
2023-07-20,90.44154357910156,90.98401554016236,90.06804029650912,90.90398203023574,56951200
2023-07-21,90.46823120117188,91.01959126953359,90.37929602968038,90.85062937026194,20657500
2023-07-24,90.13916015625,90.84170572274077,90.0858044980959,90.69941492126468,17546700
2023-07-25,89.97019958496094,90.26366930069437,89.64116395047144,89.66784178193821,17160600
2023-07-26,90.05913543701172,90.43264546299045,89.75677760885752,90.42375059016238,19310700
2023-07-27,88.3072509765625,89.75680356593817,87.9604254687683,89.56115701594105,44794400
2023-07-28,88.7607421875,88.80520975682398,88.17380962425467,88.39613390127761,27434000
2023-07-31,88.97418975830078,89.2231918948461,88.59179168152066,88.61846951260776,28663800
2023-08-01,87.51619720458984,88.21175994570277,87.30217946967075,88.14041843289603,34943400
2023-08-02,86.57982635498047,86.71358994086403,85.97344413217238,86.535243028685,38121300
2023-08-03,84.58233642578125,85.00145927248204,84.30589659221286,84.88553442693735,59394800
2023-08-04,86.0804672241211,86.21423083745655,84.83201817215668,84.84985694913473,42071800
2023-08-07,85.23330688476562,85.78618649428587,85.16196538563403,85.7059324103877,35862900
2023-08-08,86.2231674194336,86.82955669110589,86.00023028725262,86.37476303647632,24010500
2023-08-09,86.66900634765625,86.75817980347114,86.3568890470563,86.39255979008196,20151100
2023-08-10,85.24223327636719,86.82063188368542,85.24223327636719,86.53527264443875,37253200
2023-08-11,85.04603576660156,85.49190990583477,84.8944333886027,84.98361365924889,26753500
2023-08-14,84.8587646484375,85.54540779050872,84.62690820416061,84.90334797774138,19072000
2023-08-15,84.34158325195312,84.89446302336061,84.32374447019698,84.53776903025971,24125000
2023-08-16,83.681640625,84.52880542423605,83.57463520444263,84.07401197637242,23076700
2023-08-17,83.32498168945312,83.47657730101672,82.9504421502651,83.37848442212237,32244900
2023-08-18,83.61924743652344,83.99378694845112,83.20013138861731,83.3160562354636,24181700
2023-08-21,82.50456237792969,82.71858690127887,82.24596131834222,82.62941341830037,29254100
2023-08-22,83.13770294189453,83.1822862779798,82.4510528918805,82.61156786948767,21308700
2023-08-23,85.19762420654297,85.20654359356055,84.02943623669735,84.0918583388227,38294700
2023-08-24,84.63583374023438,85.2065521033795,84.61799496441759,84.83201264972213,22300800
2023-08-25,84.91226959228516,85.17087740162756,84.27912915017068,84.41289274858906,23865200
2023-08-28,85.0014419555664,85.30463989495352,84.61798994026746,85.29572050757471,16037300
2023-08-29,85.88429260253906,86.06264637787946,84.66260155808652,84.68935292351236,28478100
2023-08-30,85.79510498046875,85.96453933824982,85.50082640226998,85.75052164660515,17550100
2023-08-31,86.17854309082031,86.54416310826282,85.99127679048341,86.08936963401683,26959700
2023-09-01,84.83605194091797,85.7036436674985,84.63033839530291,85.68575820332227,32469700
2023-09-05,83.64645385742188,84.33516353618978,83.61962225350499,84.32621739358167,29435900
2023-09-06,83.85216522216797,84.17415808253362,83.59278170554526,84.15626579923182,23636300
2023-09-07,84.08470153808594,84.13836473022222,83.78954033352554,84.07575539809476,18091500
2023-09-08,84.40672302246094,84.88076624450561,84.22783428137294,84.41566234158454,17052100
2023-09-11,83.79850769042969,84.05789122460398,83.67328899447067,83.80744700877881,17061500
2023-09-12,84.28148651123047,84.29042582846566,83.70011016734848,83.97737912757728,20034300
2023-09-13,84.26359558105469,84.54981068701761,83.91477113390945,84.00421207504041,23332300
2023-09-14,83.65538024902344,84.2635881485356,83.5391077181997,84.02209694639224,27800600
2023-09-15,83.14555358886719,83.61065732733702,83.14555358886719,83.59276504760071,25642900
2023-09-18,83.61959075927734,83.65536849232711,83.02032908447968,83.0471606782908,17963400
2023-09-19,83.0024642944336,83.56594837646807,83.0024642944336,83.2529016642267,24941800
2023-09-20,83.26183319091797,83.71799082830472,83.21711613558571,83.44072188396468,29451200
2023-09-21,81.12418365478516,81.72345240079525,81.11524433576224,81.65189690516604,59958700
2023-09-22,81.777099609375,81.93809603108501,81.09733618172096,81.22255486261692,29524500
2023-09-25,79.76466369628906,80.53386821780234,79.73783209129101,80.1939898479809,45587900
2023-09-26,79.48738098144531,80.15819828642594,79.34427001424099,79.98825571884744,38104100
2023-09-27,79.0759506225586,80.1582017694173,78.78972867571318,80.08664628270596,47111200
2023-09-28,79.31742858886719,79.36215246655524,77.90423867035469,78.36934243225014,60238000
2023-09-29,79.32640075683594,80.04193526727808,78.82551909322775,79.84516105913643,49010100
2023-10-02,77.9984359741211,78.89569164765497,77.80103863066084,78.79699297592485,44704300
2023-10-03,76.32058715820312,77.7472276455072,76.16805529314178,77.44215706986503,71362600
2023-10-04,77.39730834960938,77.44216704454203,76.59875101729217,76.95764795883491,56281600
2023-10-05,77.01146697998047,77.33447961571865,76.84098618736351,77.26269750877273,35758800
2023-10-06,76.07830047607422,76.88583185684345,75.42330089902897,75.5489161309801,62787900
2023-10-09,77.86385345458984,77.8818024032102,76.22187377725355,76.71536718154091,29424900
2023-10-10,77.75618743896484,78.21378294774182,76.73330957479972,77.02940561849178,54743900
2023-10-11,79.38024139404297,79.38024139404297,78.59962619019689,78.82394019578851,58517700
2023-10-12,77.22681427001953,79.12899922346118,77.10119899291217,79.00338394635382,66986700
2023-10-13,78.60856628417969,78.80596361804295,78.21377161645317,78.59959181113577,44183800
2023-10-16,77.34345245361328,77.49599115252566,77.07427980271646,77.33448482377999,38309800
2023-10-17,76.4910659790039,76.83202075886355,75.81812404956986,76.16805330523401,52949100
2023-10-18,75.818115234375,76.01551260600782,75.23489759423764,75.71044207379751,63724600
2023-10-19,74.265869140625,75.8809325273138,74.23895255843343,75.26182375482986,87696900
2023-10-20,74.68756866455078,74.95674813479064,74.2658573557502,74.46325472119032,52188800
2023-10-23,75.5848388671875,76.14114001730626,73.95183332160232,74.30176259240488,70890400
2023-10-24,76.58077239990234,76.58077239990234,75.45022830449368,75.7642732749811,46267700
2023-10-25,74.87599182128906,75.48612602321593,74.58887024658925,75.38742734014554,60737200
2023-10-26,76.02449035644531,76.10524009621882,74.83113844598776,74.9029205561323,49704100
2023-10-27,75.70146942138672,76.23982149751482,75.13619392276186,75.53996311399648,32362300
2023-10-30,75.36051940917969,75.81812182451084,74.68757749949468,75.19901307703452,45026900
2023-10-31,74.99263763427734,76.0603673276106,74.96572105691439,75.70147050208038,37269200
2023-11-01,76.61865234375,76.63666292453209,75.64628705223527,75.66429763301736,72308500
2023-11-02,78.36530303955078,78.60839091329856,77.62702725943443,78.04118129520472,69739400
2023-11-03,78.896484375,80.17496741497018,78.85147167178265,79.95888171104653,77692300
2023-11-06,78.13121032714844,78.50935005676908,77.96914946173627,78.39230876970267,41341900
2023-11-07,79.28363037109375,79.67978063107553,78.86047111502639,78.87848169176505,37834200
2023-11-08,80.63414001464844,80.68816487911639,79.63476588477671,79.6617817515221,53893400
2023-11-09,78.77944946289062,80.15696330874094,78.09519174994368,80.0759363149958,88975100
2023-11-10,79.2206039428711,79.61675418711259,79.02252882075035,79.4366896410149,36516400
2023-11-13,79.04056549072266,79.17561737939216,78.23926631871447,78.52737380899804,25661500
2023-11-14,80.83221435546875,81.16534135179845,80.39105136931961,81.03028949550139,65666800
2023-11-15,79.69779205322266,80.25600321277304,79.50872219329989,80.1389619287322,56205300
2023-11-16,80.68816375732422,80.99427488595455,80.3550367623241,80.40005633725103,49473900
2023-11-17,81.0663070678711,81.41743778706315,80.70617105948813,81.17434993109289,44091400
2023-11-20,81.56148529052734,81.62451544369348,80.6791593125206,80.68816460140474,40477800
2023-11-21,81.52547454833984,81.75055867810443,80.93124914863054,81.48045497477793,27721000
2023-11-22,81.81358337402344,82.21873206699466,81.37241352636197,82.03866750767915,31197500
2023-11-24,80.85022735595703,81.26438135706225,80.8412220668613,81.12032420762237,20199600
2023-11-27,82.20075225830078,82.23675968541482,81.21938157833948,81.30041546190768,39804400
2023-11-28,82.36278533935547,82.40779804255784,81.74155096157091,81.84959381349675,44989300
2023-11-29,83.39817810058594,83.46120138881908,82.63289335231978,82.93000608357167,61647800
2023-11-30,82.43482208251953,83.09207086422633,82.07469291508829,82.80396340886719,60520900
2023-12-01,83.98739624023438,84.0506190839913,82.30746708809554,82.4700410992952,64172200
2023-12-04,83.65323638916016,83.84290495463152,83.17454118208548,83.53581759331522,33766300
2023-12-05,85.45055389404297,85.4595876967647,84.51123824338437,84.56542727816982,73588600
2023-12-06,86.58860778808594,86.7511818506715,85.68542008278285,85.87508867400345,61606100
2023-12-07,86.09183502197266,86.77825947369507,85.85700433492505,85.96538931912563,47970200
2023-12-08,85.38734436035156,85.54991838081034,84.81833873413267,85.2789593831212,44809200
2023-12-11,85.20669555664062,85.2970198087801,84.475115971567,84.90864895320843,33909700
2023-12-12,85.45958709716797,85.5318368461175,84.80929112121515,85.03508795226698,36996900
2023-12-13,87.46467590332031,87.59112849530571,85.82087489679695,85.95635440260182,70828500
2023-12-14,89.7398681640625,89.7398681640625,88.27198820081728,88.48945650772454,87798600
2023-12-15,89.8395767211914,90.02079347256904,89.32310137549158,89.42277266264206,59941300
2023-12-18,89.12374877929688,89.25060187359188,88.81567204102673,89.25060187359188,34746000
2023-12-19,89.60395050048828,89.9392089492132,89.39555201820563,89.57676869088384,30018400
2023-12-20,90.21106719970703,90.32886430203004,89.32309549821696,89.80332607944788,51229400
2023-12-21,89.64021301269531,90.46475802393189,89.47711520971812,90.37414966960553,65231200
2023-12-22,89.23246002197266,90.04794201476858,89.01499170511858,90.04794201476858,29244200
2023-12-26,89.48616790771484,89.58583915999259,89.23246177936187,89.28682540315936,24019700
2023-12-27,91.07185363769531,91.08997254439,90.1566933076829,90.41039947925671,45082800
2023-12-28,90.41038513183594,91.12620280973863,90.21104262495498,90.6912730753644,36213000
2023-12-29,89.59489440917969,90.44662804410606,89.52241188237782,89.82141872374747,41616200
2024-01-02,89.07843780517578,89.38651453191227,88.79754980874905,89.00595526327447,47797400
2024-01-03,89.4499282836914,89.56771844628791,88.02735577183053,88.2357542835762,58159500
2024-01-04,88.0907974243164,88.47135670383292,87.95488142078192,88.27201415371233,52604500
2024-01-05,87.24811553955078,88.50759031569439,87.17562609170709,87.4383951554098,45894800
2024-01-08,88.10891723632812,88.23577033080218,87.06690374916958,87.19376375661882,39485800
2024-01-09,87.547119140625,88.04546848237287,87.51993041611648,87.56523804399058,34374000
2024-01-10,87.13937377929688,87.93674381019044,87.09407306307024,87.81894673945916,48227800
2024-01-11,87.62869262695312,87.73742682087492,86.7225950831985,87.13939912376856,78858900
2024-01-12,87.45652770996094,88.13610083536243,87.2300033348271,87.6921149957332,38883900
2024-01-16,85.91614532470703,86.79506080784662,85.6352573751166,86.64102592665019,61716700
2024-01-17,85.78022003173828,86.0792337660391,85.31811543833484,85.71679350442959,55506800
2024-01-18,84.98289489746094,85.69871283239864,84.7291886750478,85.58997863151754,77339100
2024-01-19,85.25470733642578,85.32719679288672,84.50265169281246,84.91039278769891,47030900
2024-01-22,85.76211547851562,86.15173761516397,85.52652823210695,85.9161503687553,35756400
2024-01-23,85.08253479003906,85.1640802258764,84.65666796829238,85.07347188173263,35786700
2024-01-24,84.58419799804688,85.66245620658846,84.35767362905747,85.63527438838575,54574900
2024-01-25,85.13688659667969,85.37247378913216,84.78350926448726,85.17313131190103,57019400
2024-01-26,84.97380828857422,85.23657734935792,84.71103922779054,85.10972427352773,29276900
2024-01-29,85.95240020751953,86.23328819031696,85.28189006488637,85.45404387064549,38243600
2024-01-30,86.73164367675781,86.84037093975545,85.84366518875497,86.51418223778805,40151400
2024-01-31,87.58335876464844,87.80988306489265,86.98533129377667,87.18467378406726,80646700
2024-02-01,89.30140686035156,89.69228260381226,88.34694767414518,88.55601671412613,84291200
2024-02-02,87.32884216308594,87.82880187838467,86.98341986401694,87.5106419130768,63823300
2024-02-05,85.56536102294922,86.21985126181077,85.4653690733889,86.01986736269015,53827400
2024-02-06,86.40167999267578,86.49257989676165,85.63810554087456,85.66537481857851,33411500
2024-02-07,85.9834976196289,86.56527205803623,85.9198670156928,85.96532041931103,40120200
2024-02-08,85.48355865478516,85.71990390836285,85.13813631126146,85.46537451631627,50087700
2024-02-09,85.31084442138672,85.45628978896261,85.1381367164114,85.2290366035379,27951300
2024-02-12,85.41082000732422,85.57444254687758,84.99267505851354,85.35628147254494,27890300
2024-02-13,83.94732666015625,84.59272488492547,83.92914945652508,84.41092510774598,49768500
2024-02-14,84.37454223632812,84.58361816843215,83.83822817584223,83.90185877514081,44191600
2024-02-15,84.81090545654297,85.19268920609528,84.53819881530963,85.0472438147127,49598500
2024-02-16,84.32001495361328,84.40182276281928,83.93822437167034,84.06549252246207,33116800
2024-02-20,84.39275360107422,84.71091366158696,84.2836764925263,84.34730711758525,24469300
2024-02-21,83.79278564453125,84.44727585662112,83.63825515979228,84.38364524906882,36343100
2024-02-22,84.20186614990234,84.32004227066227,83.87462093662899,83.92916642898679,45190700
2024-02-23,85.32902526855469,85.44719442373935,84.31092854044493,84.31092854044493,38406700
2024-02-26,85.07450103759766,85.47446887201039,84.71090148109553,85.44719959879443,27855000
2024-02-27,84.47455596923828,84.96542369131245,84.40183328406796,84.75634770525204,30242000
2024-02-28,85.01084899902344,85.08357166608461,84.44726566733749,84.6108882006175,34574200
2024-02-29,85.61082458496094,85.71990861611467,85.24721808299904,85.28357942671694,51038600
2024-03-01,86.144287109375,86.18076271334769,84.8129588709175,85.20506291736122,45832800
2024-03-04,85.79773712158203,85.86157462008012,85.42387450913772,85.442108825132,23864200
2024-03-05,87.0196533203125,87.2476205555688,86.60019444228188,86.83728231491064,37721900
2024-03-06,87.53030395507812,87.69444065447053,87.0014252188212,87.07436945198906,40571600
2024-03-07,87.44822692871094,87.90416136842579,87.06524366903224,87.86768577840772,39075000
2024-03-08,87.293212890625,87.58501066045348,87.06524566554002,87.3570434353685,25023200
2024-03-11,87.24761962890625,87.54853804593039,86.96494248643332,87.50294181656024,17787900
2024-03-12,86.51811218261719,86.81903056653536,86.34486183548827,86.66401453494372,29566000
2024-03-13,86.09864044189453,86.39043814577595,85.90714885094165,86.17159160711638,38270100
2024-03-14,84.77645874023438,85.4877154194025,84.67615259758163,85.46948110119659,58365600
2024-03-15,84.74911499023438,84.97708226149538,84.61233323607597,84.85853482795389,34997700
2024-03-18,84.49378204345703,84.79469351603103,84.34787966899,84.55761259303432,29519500
2024-03-19,84.73086547851562,85.05001823586417,84.52113950526159,84.66703492704592,26953100
2024-03-20,84.7035140991211,85.52419762196983,84.15639406955815,84.8950057616177,43460100
2024-03-21,84.88587951660156,85.19591858564799,84.55761308615266,85.0500162103301,34276600
2024-03-22,85.69746398925781,85.90718999345472,85.51508598885901,85.88895567191952,30262300
2024-03-25,85.26885986328125,85.48770644381536,85.07736823568798,85.45123085422512,24011800
2024-03-26,85.50593566894531,85.59712811599486,85.05912189783172,85.26885478623595,34423000
2024-03-27,86.35398864746094,86.35398864746094,85.6609732395374,85.70656251381735,50157800
2024-03-28,86.28105163574219,86.64579368852972,86.00748813914284,86.1625042072784,34540400
2024-04-01,84.67267608642578,85.35884037568361,84.5903327421023,85.34968956408676,48945400
2024-04-02,84.20608520507812,84.35246329535678,83.56566099253905,83.77608778609351,43086300
2024-04-03,84.1877670288086,84.21521945911113,83.3003338896695,83.49245902164948,45494400
2024-04-04,84.79158782958984,84.86478034428627,84.20606167206319,84.74584076289898,47957400
2024-04-05,83.61141204833984,84.33417266227858,83.60226123600464,83.88588057819874,42495900
2024-04-08,83.60227966308594,83.79440488432431,83.37355816446508,83.46505234793439,37879800
2024-04-09,84.37992095947266,84.49885360144499,84.02310907350615,84.05056151090724,32522000
2024-04-10,82.54097747802734,83.52905557165585,82.3854486058885,83.43756143037606,74368900
2024-04-11,82.16588592529297,82.74226840765276,81.89142439181023,82.68737051693682,65751200
2024-04-12,82.60501861572266,83.20883945984602,82.59586780565358,82.92522716791102,47900100
2024-04-15,81.32418060302734,81.66269078857424,80.98567041748045,81.6260945268916,55993100
2024-04-16,80.78440856933594,81.04057544367201,80.31781491678163,80.55568714867533,45103200
