Price,Close,High,Low,Open,Volume
Ticker,GOLD,GOLD,GOLD,GOLD,GOLD
Date,,,,,
2024-01-26,25.639738082885742,26.20972151234014,25.620738212454206,26.114723972109843,189200
2024-01-29,26.798702239990234,26.81770210988272,25.43074422242299,25.601739427600727,201400
2024-01-30,25.79173469543457,26.72270664939937,25.79173469543457,26.713208525642198,141300
2024-01-31,25.620738983154297,26.713208010774302,25.535241375567907,25.554241246570975,180400
2024-02-01,26.447214126586914,26.447214126586914,25.62073789241286,25.65873763280125,190900
2024-02-02,25.8392333984375,26.16222395181252,25.6302384451199,26.16222395181252,160000
2024-02-05,25.326248168945312,25.668238598462157,24.784764530161926,25.611238985591065,287700
2024-02-06,25.753732681274414,26.646704750916662,25.51148888954349,26.14322092295239,286300
2024-02-07,24.87026023864746,25.2407486343849,23.454802575115355,24.699265036944862,682300
2024-02-08,25.02225685119629,25.35474733686137,24.62326863078367,24.699266300770486,282500
2024-02-09,25.145748138427734,25.62073394860381,24.803759587211367,25.174247939332044,243300
2024-02-12,26.05772590637207,26.233470176248808,24.97475866982832,24.97475866982832,215400
2024-02-13,24.68976402282715,25.536189509480845,24.509268894262096,25.38324292214656,319400
2024-02-14,24.74676513671875,24.917760353885036,24.404776514313625,24.89876048266046,213800
2024-02-15,25.221750259399414,25.235049806456473,24.376275947468095,24.77526417110721,236800
2024-02-16,24.594768524169922,25.098254214127458,24.40477525749098,25.098254214127458,303600
2024-02-20,24.167280197143555,24.48837000368155,23.982036008297513,24.433271109567738,230100
2024-02-21,23.720792770385742,24.048534167537166,23.350304386051672,23.967785630584196,305700
2024-02-22,23.264808654785156,23.75879441482341,23.23630884911578,23.749294479600287,241000
2024-02-23,24.06278419494629,24.110282057359385,23.008314979644357,23.331305517449863,232900
2024-02-26,23.939287185668945,23.96778517658423,23.625796602110462,23.948785308022575,161300
2024-02-27,24.433271408081055,24.718264004495257,24.024785100163633,24.091282829082118,216800
2024-02-28,24.214780807495117,24.556771233093507,23.910790123375396,24.224280742864785,204200
2024-02-29,24.40477752685547,24.889263391618538,23.73029656581874,24.72776810336418,625900
2024-03-01,25.658735275268555,25.658735275268555,24.167280028679144,24.7467615209404,550500
2024-03-04,26.010223388671875,26.625805708834356,25.77273047243813,25.915227671720103,285700
2024-03-05,26.36172103881836,26.969702493770654,25.61124234492492,26.03873043789304,347900
2024-03-06,26.675207138061523,26.817702540689616,26.14322345601722,26.428214261273403,238700
2024-03-07,26.73220443725586,27.078943908212338,26.608708907132897,26.941199381671005,167800
2024-03-08,27.083696365356445,27.359187246475766,26.67995726126319,27.06469649440272,253300
2024-03-11,27.083696365356445,27.618530230404588,26.950700892535217,27.264191515561986,174500
2024-03-12,26.570711135864258,27.083696788056557,26.462415855978172,27.083696788056557,119900
2024-03-13,27.15969467163086,27.31169001895607,26.504213603836224,26.504213603836224,158200
2024-03-14,26.371213912963867,27.131190528121888,26.07672320108103,26.969695270909913,138500
2024-03-15,26.38071632385254,26.785403048752098,25.71573536421329,26.20022118133434,348200
2024-03-18,26.190719604492188,26.63245659206139,26.02922434224186,26.40921266167579,171900
2024-03-19,26.076725006103516,26.75690439554082,25.64923699803206,25.886729933199025,138400
2024-03-20,27.340187072753906,27.51118046232925,25.95322740317605,26.029225069185298,273400
2024-03-21,27.311689376831055,27.64417987076057,27.036196683826553,27.482684591533516,175600
2024-03-22,26.694204330444336,27.178690100320793,26.361713883047493,27.178690100320793,201900
2024-03-25,26.988697052001953,27.539680590022382,26.751204116442675,26.751204116442675,250600
2024-03-26,26.912700653076172,27.349688617295868,26.475714500783862,27.349688617295868,192900
2024-03-27,28.546649932861328,28.546649932861328,27.11219420645802,27.2546896044268,350000
2024-03-28,29.154634475708008,29.496623084868574,28.309158358232523,28.66064871456484,410900
2024-04-01,29.54412269592285,29.848113375362765,29.21163221081268,29.487124896509712,332300
2024-04-02,29.126134872436523,29.586871769390747,28.97413953132475,29.51562316052637,196600
2024-04-03,30.08560562133789,30.25660082753281,28.888640989900782,29.116633994184898,264900
2024-04-04,29.18313217163086,30.817082966509876,29.116634437526386,30.228101482789675,378800
2024-04-05,31.092578887939453,32.22304410929523,29.10713753355487,29.10713753355487,614900
2024-04-08,37.08689498901367,37.5808806939077,33.25850668204853,33.363004145910345,1758300
2024-04-09,35.8519401550293,38.36936344932811,35.353203471139615,37.46688944335661,1178000
2024-04-10,37.79937744140625,38.74934920747011,34.84496466913088,35.02545800009533,1262700
2024-04-11,38.04636764526367,38.92984165762228,37.60938151248651,38.483353778040836,948400
2024-04-12,38.63534927368164,40.354799443127156,38.12236728359943,38.47385581588002,1160000
2024-04-15,37.107879638671875,38.92174714248013,36.56372011588201,38.82627832336423,668900
2024-04-16,35.799991607666016,37.48975164855947,35.78089784179698,36.907404535725945,926000
2024-04-17,35.09353256225586,36.1723065309711,34.902602210352725,35.628147016168505,744800
2024-04-18,35.208099365234375,36.067296977111944,35.10308547403787,35.19855066143644,400800
2024-04-19,36.25822830200195,36.35369712407675,34.9503363945643,35.074444042379945,358400
2024-04-22,35.52313232421875,35.8954516003734,35.24627822182988,35.799986426607624,345600
2024-04-23,36.029117584228516,36.70692996794538,35.322662727306266,35.45631546305169,420400
